Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Class
0.5782708,0.52931327,0.51232797,0.39197394,0.5498699,0.043362834,-0.1322907,0.567749,0.89684266,0.5259007,-0.13673091,0.45385438,0.63913435,0.4663376,0.42240968,0.6991253,0.36408693,-0.11298898,0.18004104,0.38768288,A
0.5435115,0.7612496,0.89283454,0.19841284,0.48242813,0.49993563,0.4009652,0.48260543,0.86966956,0.67391765,0.3128509,0.34332874,0.62922615,0.33384013,0.49483013,0.63048816,0.36614007,-0.18738483,0.16657387,0.3557108,A
0.5435115,0.63392705,0.9486319,0.19841284,0.48242813,0.41149053,0.43087927,0.48260543,0.86966956,0.5211853,0.33129543,0.34332874,0.62922615,0.3941696,0.27068383,0.63048816,0.36614007,0.15970843,0.19088764,0.3557108,A
1.474069,0.84513634,0.92174435,0.19841284,1.5117161,0.48353395,0.5769947,0.48260543,0.98092705,0.4593725,0.5528617,0.34332874,0.7665754,0.44993004,0.34363356,0.63048816,0.6969355,0.29751566,0.0930184,0.3557108,A
1.474069,0.839936,0.7312071,0.69919086,1.5117161,0.21994533,0.16585088,0.65489614,0.98092705,0.3634813,0.54617983,1.1276524,0.7665754,0.25015184,0.4661747,0.4775137,0.6969355,0.116380244,0.1537618,0.3014229,A
0.6612069,0.13519382,0.69573057,0.5731633,0.6382866,-0.08282977,-0.21930279,0.60794604,1.3665918,0.20864028,-0.1608462,1.1285374,0.6086122,0.2933212,0.4171827,0.52241343,0.28954574,0.0327098,0.20266402,0.27910367,A
0.6820375,-0.27911338,0.8273116,0.27383158,0.4140472,-0.11925215,-0.14317147,0.49242955,1.1793638,0.14112054,-0.303096,0.971651,0.6600366,0.48641062,0.4565873,0.5866394,0.20650096,-0.09076762,0.21813494,0.25185418,A
0.6820375,-0.01917237,0.19856566,0.27383158,0.4140472,-0.12891878,-0.051827952,0.49242955,1.1793638,0.26878157,0.15745547,0.971651,0.6600366,0.37436208,0.45570108,0.5866394,0.20650096,0.000113961,0.072464526,0.25185418,A
1.3544514,0.19400711,0.014781346,1.1144239,1.0405862,0.15995094,0.060615145,0.74222225,1.2244587,0.44566128,0.27442518,0.8511308,0.93396956,0.4843426,0.4961514,0.7050776,0.36526844,0.0532453,0.009367822,0.043177217,A
1.3898733,0.54116845,0.4334702,0.9727518,1.1912053,0.2505274,0.31775004,0.83477414,1.1656888,0.64475363,0.39228755,0.8555769,0.9157612,0.46789506,0.59592485,0.7267111,0.3760677,-0.09373535,0.000956472,0.001535623,A
1.2574794,0.8094804,0.65072685,0.949457,1.2158272,0.37277803,0.41919562,0.90064275,1.1329757,0.63779026,0.5775967,0.7702097,0.85468674,0.31621075,0.5995915,0.7324047,0.32843688,0.07816544,0.33958557,0.07110017,A
1.2574794,0.39144176,0.7132184,0.949457,1.2158272,0.056374602,0.20151423,0.90064275,1.1329757,0.1840414,0.62670314,0.7702097,0.85468674,0.36951065,0.5844366,0.7324047,0.32843688,0.003494159,0.2856509,0.07110017,A
0.8870899,0.27165768,0.8580487,1.0810784,0.77539223,0.32014865,0.37640572,0.66066366,0.8908176,-0.033491973,0.5410365,0.52136767,0.6847935,0.41886452,0.50224596,0.5934549,0.512318,-0.000542841,0.063035354,0.2052977,A
0.9750555,0.29536816,0.6779335,1.0810784,0.88202906,0.46486098,0.45314282,0.66066366,1.1069301,-0.036680978,0.45308334,0.52136767,0.6803499,0.4516663,0.53838015,0.5934549,0.4192541,0.06775672,0.070973344,0.2052977,A
0.97580755,0.29536816,0.6779335,1.0810784,0.90260464,0.46486098,0.45314282,0.66066366,1.1025754,-0.036680978,0.45308334,0.52136767,0.69810176,0.4516663,0.53838015,0.5934549,0.33769596,0.06775672,0.070973344,0.2052977,A
0.97580755,0.29536816,0.6779335,1.0810784,0.90260464,0.46486098,0.45314282,0.66066366,1.1025754,-0.036680978,0.45308334,0.52136767,0.69810176,0.4516663,0.53838015,0.5934549,0.33769596,0.06775672,0.070973344,0.2052977,A
0.8545093,1.1545255,1.1163,1.0830598,0.74413145,0.5617247,0.33550864,0.64300764,0.62745416,0.81826776,0.25084546,1.0636703,0.60651183,0.39402488,0.24217835,1.0647218,0.8050913,0.007854382,0.2014322,0.66853434,A
0.8545093,1.1545255,1.1163,1.0830598,0.74413145,0.5617247,0.33550864,0.64300764,0.62745416,0.81826776,0.25084546,1.0636703,0.60651183,0.39402488,0.24217835,1.0647218,0.8050913,0.007854382,0.2014322,0.66853434,A
0.8545093,1.1545255,1.1163,1.0830598,0.74413145,0.5617247,0.33550864,0.64300764,0.62745416,0.81826776,0.25084546,1.0636703,0.60651183,0.39402488,0.24217835,1.0647218,0.8050913,0.007854382,0.2014322,0.66853434,A
0.8545093,1.1545255,1.1163,1.0830598,0.74413145,0.5617247,0.33550864,0.64300764,0.62745416,0.81826776,0.25084546,1.0636703,0.60651183,0.39402488,0.24217835,1.0647218,0.8050913,0.007854382,0.2014322,0.66853434,A
0.8545093,1.1545255,1.1163,1.0830598,0.74413145,0.5617247,0.33550864,0.64300764,0.62745416,0.81826776,0.25084546,1.0636703,0.60651183,0.39402488,0.24217835,1.0647218,0.8050913,0.007854382,0.2014322,0.66853434,A
0.8545093,1.1545255,0.9593985,1.0830598,0.74413145,0.5617247,0.56752306,0.64300764,0.62745416,0.81826776,0.668037,1.0636703,0.60651183,0.39402488,0.7928651,1.0647218,0.8050913,0.007854382,-0.002375019,0.66853434,A
0.8545093,1.1545255,1.1245555,1.0830598,0.74413145,0.5617247,0.74114424,0.64300764,0.62745416,0.81826776,1.0610571,1.0636703,0.60651183,0.39402488,0.7383064,1.0647218,0.8050913,0.007854382,-0.028932879,0.66853434,A
0.8545093,1.1545255,1.3105998,1.0830598,0.74413145,0.5617247,0.89917505,0.64300764,0.62745416,0.81826776,1.0610571,1.0636703,0.60651183,0.39402488,0.6550502,1.0647218,0.8050913,0.007854382,-0.018774077,0.66853434,A
0.8545093,1.1545255,1.2460852,1.1629385,0.74413145,0.5617247,0.99904436,0.8044928,0.62745416,0.81826776,0.8713179,1.2344484,0.60651183,0.39402488,0.44825312,0.85664517,0.8050913,0.007854382,0.1414998,0.46716088,A
0.8545093,1.1545255,1.0580205,1.2529111,0.74413145,0.5617247,0.73820245,0.8816339,0.62745416,0.81826776,0.48794433,1.2474583,0.60651183,0.39402488,0.15099412,0.8793114,0.8050913,0.007854382,-0.19081485,0.44047046,A
0.8545093,1.1545255,0.9854929,1.3180805,0.74413145,0.5617247,0.6147349,0.99713445,0.62745416,0.81826776,0.358029,1.2474583,0.60651183,0.39402488,0.06368737,0.92782605,0.8050913,0.007854382,-0.39847,0.41988224,A
0.8545093,1.1545255,0.9854929,1.3180805,0.74413145,0.5617247,0.6147349,0.99713445,0.62745416,0.81826776,0.358029,1.2474583,0.60651183,0.39402488,0.06368737,0.92782605,0.8050913,0.007854382,-0.39847,0.41988224,A
1.0337481,1.137585,0.9854929,0.88507074,0.94024366,0.46490213,0.6147349,0.9981879,0.90490556,0.49769762,0.358029,0.8497513,0.69474334,0.108689785,0.06368737,0.7573105,0.24405214,-0.24483763,-0.39847,0.38851103,A
1.076137,1.024467,1.1306542,1.1396041,0.9248333,0.43067446,1.0131454,1.0168966,0.86340284,0.6620109,0.9423033,0.99498075,0.76665527,0.17638521,0.5107948,0.78986466,0.30859897,-0.22099486,-0.1140764,0.2443197,A
1.076137,0.88140935,0.86260617,1.1396041,0.9248333,0.35827783,0.8276677,1.0168966,0.86340284,0.55069774,0.6411165,0.99498075,0.76665527,0.2406878,0.37417555,0.78986466,0.30859897,-0.19529802,-0.07993958,0.2443197,A
1.1091567,0.43911254,0.58798695,0.8075994,0.7577123,0.18425949,0.6702518,0.36857516,0.5550501,0.48969233,0.6566485,0.33839765,0.65205795,0.4265769,0.3245021,0.7118063,-0.11170261,-0.035020493,-0.12455753,0.23016751,A
0.8970623,0.52091724,0.439054,0.704253,0.8313537,0.14115527,0.34890097,0.017972954,0.5393288,0.456755,0.56945634,0.58043116,0.68888956,0.2568397,0.30292436,0.735517,-0.13215224,-0.055227924,-0.23051535,0.31001857,A
1.6137347,0.49540922,0.8870084,0.83069736,0.83564126,0.07591963,0.028855864,0.06870431,1.0700299,0.28913113,0.47450435,0.67095464,1.0499748,0.20743477,0.30536175,0.74923956,0.19206782,-0.18137905,-0.37569728,0.16770573,A
1.6988488,0.9347564,0.9745447,1.1859549,0.6336669,0.11016691,0.015697673,0.4289684,0.921313,0.22070836,-0.035157524,0.9426512,1.0476243,0.25995997,0.2499562,0.6943792,0.114848025,-0.3381778,-0.62061477,0.18447311,A
1.6988488,0.74088955,0.9745447,1.3852423,0.6336669,0.02423239,0.015697673,0.7750319,0.921313,-0.08550355,-0.035157524,0.93293965,1.0476243,0.15786083,0.2499562,0.49985576,0.114848025,-0.31443283,-0.62061477,0.20252198,A
1.6988488,0.74088955,0.9745447,1.3852423,0.6336669,0.02423239,0.015697673,0.7750319,0.921313,-0.08550355,-0.035157524,0.93293965,1.0476243,0.15786083,0.2499562,0.49985576,0.114848025,-0.31443283,-0.62061477,0.20252198,A
1.6988488,1.2151892,0.9745447,1.3852423,0.6336669,0.58700156,0.015697673,0.7750319,0.921313,0.58297956,-0.035157524,0.93293965,1.0476243,0.36980706,0.2499562,0.49985576,0.114848025,-0.081044264,-0.62061477,0.20252198,A
0.76108074,0.56198674,0.5693568,-0.09077476,0.10533409,0.51772255,0.38192692,0.5769544,0.28646955,0.36353907,0.41861397,0.8263735,0.49009287,0.31945768,0.11369157,0.6557764,0.022518197,-0.26920623,-0.42291918,0.26072666,A
0.76108074,0.47722593,0.7514263,-0.02815109,0.10533409,0.46183696,0.64664185,0.5531402,0.28646955,0.78044885,0.48863918,0.72980964,0.49009287,0.29582092,0.17151457,0.6696228,0.022518197,-0.16640323,-0.3128229,0.28506163,A
0.76108074,0.67389053,1.0764858,0.973832,0.10533409,0.1198103,0.62373394,0.6431034,0.28646955,0.76714194,0.49083725,0.6962435,0.49009287,0.21613577,0.08056519,0.5641144,0.022518197,-0.10227037,-0.29501513,0.000905549,A
0.76108074,0.8507218,1.0377129,0.80131334,0.10533409,0.097008996,0.39964965,0.35227776,0.28646955,0.6233483,0.38585204,0.5371025,0.49009287,0.32753935,0.028646354,0.6403875,0.022518197,-0.2047129,-0.22166368,0.22734946,A
0.76108074,0.59742767,0.6457259,0.74814194,0.10533409,0.19335268,0.3690694,0.4661529,0.28646955,0.54781914,0.59827465,0.60970443,0.49009287,0.19192672,0.09138101,0.48825315,0.022518197,-0.15404902,-0.2618509,0.28640327,A
0.7805374,0.337606,0.69464964,0.4912228,0.66322726,0.072391026,0.42165184,0.3610756,0.43373108,0.36233884,0.7706982,0.71932346,0.5584513,0.22478075,0.31293288,0.5429128,-0.00089929,-0.016150037,-0.28208655,0.084445834,A
0.78910416,0.9246895,1.0495296,0.885984,0.584748,-0.021924322,0.43104178,0.48272553,0.5246496,0.39238742,0.72935957,0.67732155,0.5968982,0.23482738,0.38671708,0.5390287,0.016937822,-0.1821737,-0.27345836,0.04804608,A
0.80616224,0.8446512,0.8862718,0.8677646,0.3151041,0.15576895,0.092622966,0.47675154,0.3739279,0.38879412,0.2907842,0.7811944,0.6214955,0.17673764,0.1597979,0.6642415,0.0468007,-0.04685937,-0.14740728,0.14368042,A
0.80616224,0.33304852,0.7008131,0.86997896,0.3151041,0.14125603,0.055124495,0.28273997,0.3739279,0.5150817,0.50262284,0.8587602,0.6214955,0.3983797,0.23022585,0.7934724,0.0468007,-0.00691762,-0.15722257,0.09272978,A
0.751547,0.30725288,0.35645965,0.9489275,0.59589505,-0.34842366,-0.18227713,0.5976549,0.5997361,0.20879848,0.49783224,1.005943,0.40841568,0.20582967,0.3259073,0.66693383,0.11836562,-0.06913726,-0.18312953,0.12003299,A
0.9781939,0.52321726,0.71534026,1.142252,0.43243346,-0.50315595,-0.12805219,0.7143378,0.5785707,0.06370266,0.39363804,1.041418,0.6248553,0.11604242,0.3351664,0.8016499,0.15328057,-0.22404274,-0.3597925,0.25955364,A
1.1119196,0.7000898,1.032166,1.1628454,0.46085346,0.011594513,-0.06754832,0.42885187,0.6532819,0.2002187,0.25345364,0.6623766,0.68653697,0.28811222,0.03839859,0.71257025,0.18860888,-0.1423575,-0.32226846,0.24888967,A
1.0334095,0.3461524,0.35090998,0.69713527,0.45434436,-0.043345008,0.05617591,0.29069328,0.79112786,0.19250801,0.2091838,0.6601255,0.7614647,0.35757914,0.1499171,0.7707887,0.35343668,-0.100328684,-0.23617475,0.15038203,A
1.1271975,0.46822873,0.37093383,0.71373117,0.59002864,-0.004368186,0.079791225,0.3719498,0.6947976,0.28771782,-0.006889258,0.49308446,0.840093,0.31846058,0.16594116,0.82215726,0.32494485,-0.14671169,-0.37109926,0.075142056,A
1.2445407,0.9301875,0.834305,0.96257335,0.31985492,0.018790074,0.020639509,0.591591,0.46852276,0.16138846,0.18148294,0.8992646,0.9139474,0.33007342,0.17083657,0.668586,0.23636636,-0.2778957,-0.27192327,0.16592991,A
1.2445407,0.77518564,0.65497917,0.982646,0.31985492,-0.010049609,0.06350485,0.37970254,0.46852276,0.37746075,0.3799575,0.93390465,0.9139474,0.3152886,0.29595596,0.8192844,0.23636636,-0.22970185,-0.2284666,0.16791537,A
0.39704224,-0.031227915,0.2962907,0.27074394,0.10844876,0.00721348,-0.000273122,0.25582567,0.57015234,0.2304023,0.24575415,0.766389,0.68019766,0.26104027,0.1896625,0.4339613,0.17346737,-0.3096843,-0.21003763,0.24857293,A
0.32770544,-0.20017448,0.38443625,0.13197473,0.34639007,0.05640085,0.3750645,0.46317893,0.80064815,0.06686225,0.43822947,0.9239071,0.7884369,0.20446739,0.13311103,0.8011903,0.19846751,-0.24495974,-0.26205507,0.10404844,A
0.2809315,0.3248633,0.6101379,0.52961963,0.046683844,0.1763969,0.64707977,0.59705657,0.82782346,0.39396903,0.60498345,0.9417347,0.8656266,0.3918639,0.3299836,0.91430944,0.17873439,-0.18907532,-0.29095778,0.06991873,A
1.4025443,1.3160802,0.22221148,0.6536535,1.168467,1.0825193,0.16825068,0.50832844,1.0094949,1.0064197,0.45164207,0.30048016,0.7197137,0.27417874,0.21386799,0.5794321,0.10019515,-0.18978503,-0.42495957,0.20894869,A
1.3071995,1.1116138,0.27847385,0.52907115,1.0769857,0.8845362,0.14017135,0.3910249,0.99960625,1.0040407,0.09865268,0.5123594,0.48568425,0.13311239,-0.003042804,0.3975508,0.009633198,-0.17227334,-0.3244041,0.031305607,A
0.35941768,-0.17294547,0.25588176,0.57540596,0.32064196,-0.2571008,0.16309899,0.41269192,0.51930696,0.055628177,0.20055233,0.68185514,0.5067768,0.18682925,-0.119827986,0.506155,-0.07188789,-0.19593218,-0.2088198,0.15888807,A
0.432102,-0.16127479,0.63899076,0.49428874,0.32734376,-0.16332148,0.32552317,0.5165165,0.48216787,0.004080622,0.3025768,0.761414,0.75139713,0.2531337,0.007798494,0.70491236,0.075436674,-0.287433,-0.36627546,0.10070744,A
0.3761521,-0.38681826,0.33797836,0.23742537,0.39832887,-0.34301668,0.11136917,0.26021776,0.5940615,0.107209325,0.2217859,0.65501654,0.83821654,0.2518708,0.06543488,0.784818,0.13429596,-0.23191532,-0.325903,0.1776057,A
0.22465119,0.0784296,0.20346081,0.2667354,0.40657037,-0.29589942,0.05535219,0.46271223,0.6720281,0.119498014,0.16915166,0.4409573,0.74694645,0.2374901,0.096399054,0.6661584,0.15966325,-0.119753614,-0.23010013,0.045088634,A
0.704546,0.67020804,0.46058622,0.6929261,0.41664714,0.19830169,0.016786648,0.37269717,0.86514235,0.52661335,0.5705632,0.5541042,0.64648044,0.070182554,0.22428368,0.57789487,0.22166412,-0.20923162,-0.18291663,0.06266094,A
0.7219365,0.7654408,0.5576406,0.78070205,0.5609701,0.34577283,0.12773286,0.31868836,0.8877612,0.52661335,0.5854365,0.6846674,0.5641155,0.20906137,0.22394167,0.6342067,0.14275047,-0.078263685,-0.22447366,0.07462243,A
0.557305,0.48833355,0.40584543,0.6128879,0.34562895,0.010363104,0.022147136,0.32311434,0.6811455,0.039019406,0.394401,0.8409526,0.66909456,0.2419349,0.15884109,0.7428261,0.108511955,-0.080440894,-0.2163944,0.10389939,A
0.8231948,0.6391268,0.9126835,1.003375,0.49054062,0.38549283,0.49509737,0.5832045,0.86296004,0.36826786,0.46220028,0.8482425,0.73794276,0.28964594,0.19941397,0.741262,0.21112096,-0.107831724,-0.20013307,0.1025106,A
1.1466458,0.8858574,0.7116739,1.280793,0.5718499,0.64191663,0.07796562,0.7342669,0.70882195,0.2759441,-0.13276814,0.7680324,0.6347545,0.32510018,0.23792987,0.62543213,0.08703372,-0.072106816,-0.2933855,0.11087923,A
0.8957638,0.4830878,0.5288739,0.60733116,0.5078972,0.11221341,0.05959213,0.10022628,0.5820588,0.14395206,0.16535261,0.6228039,0.63936025,0.13835822,0.14605264,0.65752995,-0.08675617,-0.25581744,-0.3887321,0.023766072,A
0.3504836,-0.061476815,0.008943707,0.1342466,0.4289597,-0.16212527,0.0668709,0.07615185,0.5248469,0.17255042,0.19996001,0.8066126,0.64671826,0.070407756,0.16907439,0.5812201,-0.013673234,-0.31566215,-0.35307288,0.08955823,A
0.5878607,-0.17677972,0.27553466,0.119284004,0.5386523,-0.10551253,0.21484491,0.2760489,0.6537244,0.36835742,0.37428886,0.9472246,0.54768157,0.10301872,0.24407746,0.53466964,-0.011789158,-0.30492482,-0.2665435,0.006559006,A
0.22958581,-0.043113522,0.05457721,0.43051547,0.2188761,-0.34500164,0.12143738,0.4042722,0.89653116,0.29073086,0.3595239,0.94641227,0.70857406,0.22370493,0.16086468,0.6608817,0.06433989,-0.18559913,-0.43274415,0.029890176,A
0.31415504,0.19692089,0.3183226,0.66095895,0.004260642,-0.027324937,0.03229775,0.3176776,0.86522424,0.19059475,0.05397101,0.61553323,0.79533935,0.2354414,0.12929098,0.63682866,0.11368685,-0.15873668,-0.3719563,0.07225476,A
0.24423279,0.20664944,0.31968302,0.55033046,0.1635838,-0.1137291,-0.21819088,0.28279296,0.63592845,0.2663907,0.08104102,0.7221433,0.58763355,0.2558075,0.13206038,0.5128392,0.19501993,-0.14898022,-0.27416173,0.10711792,A
0.31667984,0.37607244,0.5956429,0.54671633,0.29849932,-0.3281104,-0.043695495,0.23305495,0.7523216,0.36353824,0.25752726,0.8200542,0.664134,0.24485391,0.053345196,0.6201736,0.0963345,-0.11095075,-0.36650667,0.11377044,A
0.5839444,0.45990154,0.60247964,0.83773965,0.3334553,-0.20452693,0.15630032,0.33665144,0.6324647,0.32063597,0.3144334,0.6941913,0.5572108,0.09309216,0.077043496,0.66759205,0.085955106,-0.23610805,-0.25976077,0.042205717,A
0.53585607,0.25746313,0.43127725,0.6274383,0.27434942,0.029209524,0.010043168,0.1446803,0.5604295,0.13402562,0.18382406,0.5513672,0.6618317,0.2559752,0.107585885,0.5902344,0.26081556,-0.13897331,-0.21560003,-0.007042009,A
0.66559756,0.14423361,0.18234873,0.50841486,0.39585936,-0.03691653,-0.18202718,0.053208027,0.82669646,0.23110525,0.13678879,0.7165288,0.76889193,0.39791766,0.10655217,0.6182743,0.11786832,-0.22085342,-0.32314074,0.0418988,A
1.0945742,0.3094485,0.32488066,0.5095103,0.43208948,0.08817962,-0.291933,0.06051863,0.8162874,0.26526955,0.053627748,0.6411821,0.7412836,0.28081632,0.12008001,0.5935078,0.18609133,-0.3375913,-0.34760502,0.12608074,A
0.35661268,0.18787633,0.36010864,0.36921763,0.15470247,0.16796091,-0.12912177,0.08123509,0.4507112,0.47384644,0.27998498,0.58399004,0.58008593,0.30825973,0.19939843,0.47161457,0.20074889,-0.24721445,-0.32341725,0.027808357,A
0.47243086,0.11830074,0.7216186,0.6652449,0.28447628,0.061577234,-0.03486034,0.5864894,0.7883281,0.43959248,0.2881165,0.58502424,0.79042095,0.26825243,0.24431753,0.5356268,0.08870858,-0.13754821,-0.35075194,0.05352165,A
0.90796655,-0.14604968,0.6885334,0.8979834,0.36749896,0.031414494,-0.08227608,0.59841573,0.7991689,0.39602786,0.3028973,0.71833867,0.80652463,0.24514508,0.2590362,0.7012811,0.21720265,-0.1119438,-0.33384815,0.21058455,A
0.8433771,0.052417286,0.37172663,0.7996986,0.31362656,-0.21480158,-0.3159782,0.3408062,0.63859725,0.4102651,-0.007643633,0.71191937,0.5982098,0.30526906,0.26307696,0.5346763,0.24226922,-0.29153192,-0.32992265,0.18319957,A
0.33868903,0.15773794,0.105821274,0.602666,0.38467443,-0.22850654,-0.1466122,0.22318631,0.78383386,0.04217029,0.1876973,0.6917221,0.62246335,0.14859088,0.30307177,0.6258959,0.17402248,-0.2116648,-0.3802356,0.21573766,A
0.49040303,0.2568995,0.22171427,0.27433378,0.33359978,-0.2884632,0.05614129,0.40963316,0.5701596,0.20104629,0.2369332,0.7224788,0.727327,0.119672425,0.18639538,0.7826174,0.18379852,-0.31428224,-0.36484337,0.15765738,A
0.5403505,0.32865575,0.36053908,0.13866071,0.4500772,0.012391827,0.1793605,0.3480506,0.71321106,0.28393283,0.25161043,0.78672004,0.70350575,0.2279299,0.006329808,0.8247311,0.32511267,-0.19910441,-0.3920188,0.21748188,A
0.54215926,0.098309115,0.5804537,0.2837754,0.22689763,-0.21377839,0.2592815,0.046062093,0.70524734,0.17323281,0.26569244,0.5577805,0.6539611,0.2980776,-0.06563544,0.59739417,0.54737556,-0.12460392,-0.37693787,0.17058936,A
0.78033197,0.5487539,0.9001991,0.553167,0.6100564,0.17410024,0.31191266,0.46127355,0.35575897,0.10294789,0.36788633,0.38127935,0.68231785,0.20930672,0.080255486,0.40299073,0.4950288,-0.3803454,-0.2712681,0.24404742,A
0.59984446,0.60443115,0.8496814,0.57480836,0.5403546,0.18845183,0.2598178,0.26076132,0.7223506,0.02304949,0.38515216,0.8057524,0.71075237,0.22672874,0.15385158,0.82450366,0.2714204,-0.3304092,-0.1620521,0.16936572,A
0.17144187,0.20602192,0.20139699,0.43935174,0.2282135,-0.05961736,-0.14489171,0.24210271,0.6777873,0.110888734,-0.002076322,0.8057524,0.7563351,0.1557098,0.17721726,0.8921702,0.09533143,-0.29354802,-0.5100939,0.21554482,A
0.4976023,-0.04103205,0.5342993,0.39024875,0.5930104,0.019944685,0.14039133,0.40899453,0.36313665,0.2271088,0.54766095,0.5910786,0.82919896,0.21192403,0.22919817,0.75777644,0.2398938,-0.21694227,-0.20990683,0.13494869,A
0.39047286,-0.08789158,0.29166198,0.2603317,0.61908424,-0.34012502,-0.04108577,0.46477944,0.47040665,0.05142833,0.334698,0.6738518,0.7559621,0.24164267,0.09410975,0.8130761,0.31317964,-0.21988228,-0.2873413,0.14136238,A
0.8308596,-0.10375102,0.18983538,0.7724589,0.4406342,-0.11462906,-0.15473007,0.6235483,0.9521631,0.07488263,0.12000136,0.8772318,0.40968075,0.26380193,0.24228747,0.7231376,0.25709155,-0.24335824,-0.18194531,0.2289604,A
0.84705293,0.71242,0.50345105,0.7723619,0.51826143,0.54808503,0.2316687,0.6500206,0.8509161,0.105316795,0.16090505,0.80863297,0.67286015,0.27368996,0.2738602,0.62205446,0.56098926,-0.09797628,-0.13622844,0.6565453,A
0.81618416,0.31899944,0.6014067,0.8006462,0.56291753,0.12935928,-0.07900263,0.53968865,0.81751746,0.42582434,0.10025457,0.75609535,0.8311196,0.17607357,-0.019565348,0.4577307,0.7464821,-0.13969564,-0.2832853,0.25505382,A
1.3114804,0.5151639,0.8238318,0.90960974,0.7394687,0.12129443,-0.25651112,0.6501408,0.65601295,0.5097381,0.10446416,0.64454836,0.85286653,0.21923955,0.07112738,0.47655,0.1674155,-0.24349856,-0.3961134,0.21772254,A
